row_number,case_id,rule_id,statement_id,feedback_verdict,family_ids,family_names,school,canon,rule_type,family_vote_cap,initial_family_weight,lane_weight,initial_canon_weight,source_school,source_family,source_rule_type,needs_mapping_repair,repair_reasons,case_fallback,fallback_reason
198,C-2026-017-乾-庚申辛巳辛丑丁酉,UNMAPPED,UNMAPPED-C-2026-017-乾-庚申辛巳辛丑丁酉-0008,n,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
199,C-2026-017-乾-庚申辛巳辛丑丁酉,UNMAPPED,UNMAPPED-C-2026-017-乾-庚申辛巳辛丑丁酉-0009,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
200,C-2026-017-乾-庚申辛巳辛丑丁酉,UNMAPPED,UNMAPPED-C-2026-017-乾-庚申辛巳辛丑丁酉-0010,skip,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
201,C-2026-017-乾-庚申辛巳辛丑丁酉,UNMAPPED,UNMAPPED-C-2026-017-乾-庚申辛巳辛丑丁酉-0022,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
202,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0015,n,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
203,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0016,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
204,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0017,n,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
205,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0018,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
206,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0019,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
207,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0020,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
208,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0022,n,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
209,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0032,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
210,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0033,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
211,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0034,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
212,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0035,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
213,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0041,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
214,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0061,n,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
215,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0062,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
216,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0063,n,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
217,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0064,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
218,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0065,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
219,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0066,n,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
220,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0067,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
221,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0068,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
222,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0069,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
223,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0132,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
224,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0133,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
225,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0134,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
226,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0138,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
227,C-2026-018-坤-乙丑戊寅乙酉乙酉,UNMAPPED,UNMAPPED-C-2026-018-坤-乙丑戊寅乙酉乙酉-0165,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
228,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0019,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
229,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0023,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
230,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0032,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
231,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0038,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
232,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0042,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
233,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0047,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
234,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0048,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
235,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0049,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
236,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0051,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
237,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0056,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
238,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0059,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
239,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0067,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
240,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0068,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
241,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0069,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
242,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0070,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
243,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0071,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
244,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0072,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
245,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0073,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
246,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0074,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
247,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0075,y,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
248,C-2026-019-乾-辛巳壬辰甲寅乙丑,UNMAPPED,UNMAPPED-C-2026-019-乾-辛巳壬辰甲寅乙丑-0076,pending,UNMAPPED,,UNMAPPED,UNMAPPED,UNMAPPED,,,,,UNMAPPED,UNMAPPED,UNMAPPED,true,missing_rule_id;rule_not_in_phase300_strategy;missing_family_id;missing_school_lane;missing_canon;missing_or_invalid_rule_type;input_needs_mapping_repair;input_fallback_reason_present,true,ModuleNotFoundError('No module named tools')
